brand,features,price,rating,rating_count,link
Daiwa,"['80cm (31.5 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+ Grade (Zero-brt Dot)', '1 Year Manufacturer Warranty']",14999,4.8,16,https://www.flipkart.com/daiwa-80cm-31-5-inch-hd-ready-led-tv/p/itmeuna4ykwtmtem?pid=TVSEUNA4TXURBYFF&lid=LSTTVSEUNA4TXURBYFFVBYHLU&marketplace=FLIPKART&srno=s_38_899&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSEUNA4TXURBYFF.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
Sony,"['BRAVIA 46 inches Full HD 3D LED KDL-46HX850 Television', 'Full HD 1920 x 1080 Pixels', '4 x HDMI | 2 x USB', 'Opti Contrast Panel', '1 Year Manufacturer Warranty']",123900,4.7,14,https://www.flipkart.com/sony-bravia-46-inches-full-hd-3d-led-kdl-46hx850-television/p/itmdafkfmzgcyb9f?pid=TVSDAFJWTA7CNGG9&lid=LSTTVSDAFJWTA7CNGG9PQPO0R&marketplace=FLIPKART&srno=s_38_900&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDAFJWTA7CNGG9.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['(47 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '24 W Speaker Output', '3 x HDMI | 3 x USB', 'Advanced IPS LED LCD Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",105000,unrated,unrated,https://www.flipkart.com/lg-47-inch-full-hd-led-smart-tv/p/itmdtmzfvfgafkq3?pid=TVSDTMZFNMFRBNJ3&lid=LSTTVSDTMZFNMFRBNJ30B349E&marketplace=FLIPKART&srno=s_38_901&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDTMZFNMFRBNJ3.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['55LM6700 LED 55 inches Full HD CINEMA 3D Television', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '120 Hz Refresh Rate', '1 x HDMI | 3 x USB', 'Advanced IPS LED LCD Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",174000,4.8,18,https://www.flipkart.com/lg-55lm6700-led-55-inches-full-hd-cinema-3d-television/p/itmdbcxpawvdzmyy?pid=TVSDBCXJPBW7NYXY&lid=LSTTVSDBCXJPBW7NYXY7VI4FL&marketplace=FLIPKART&srno=s_38_902&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDBCXJPBW7NYXY.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
Vu,"['126cm (50 inch) Ultra HD (4K) LED Smart Android TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty on Product']",34490,4.2,94,https://www.flipkart.com/vu-126cm-50-inch-ultra-hd-4k-led-smart-android-tv/p/itm3755cb41c847f?pid=TVSFZARWPZGMHZKE&lid=LSTTVSFZARWPZGMHZKE7OBUH2&marketplace=FLIPKART&srno=s_38_903&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSFZARWPZGMHZKE.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
Vu,"['Premium Android 108cm (43 inch) Ultra HD (4K) LED Smart Android TV with Cricket Mode', 'Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+ Grade Panel', '1 Year VU Domestic Warranty in Muncipal Limit']",25999,4.4,18445,https://www.flipkart.com/vu-premium-android-108cm-43-inch-ultra-hd-4k-led-smart-tv-cricket-mode/p/itmfdv7a9zpapr5h?pid=TVSFHJMBCFPXNTFJ&lid=LSTTVSFHJMBCFPXNTFJHZDH0T&marketplace=FLIPKART&srno=s_38_904&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSFHJMBCFPXNTFJ.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
Sony,"['(47 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '10 W x 2 W Speaker Output', '400 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year Brand Warranty and Free Transit Insurance']",97900,unrated,unrated,https://www.flipkart.com/sony-47-inch-full-hd-led-smart-tv/p/itmdwj7adffj7htf?pid=TVSDU4SFKG53JKGH&lid=LSTTVSDU4SFKG53JKGH5WQUBX&marketplace=FLIPKART&srno=s_38_905&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDU4SFKG53JKGH.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
Samsung,"['Series 6 138cm (55 inch) Full HD Curved LED Smart TV', 'Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '120 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'A+', '1 Year on Product and 1 Year Additional on Panel from Samsung']",125900,5,28,https://www.flipkart.com/samsung-series-6-138cm-55-inch-full-hd-curved-led-smart-tv/p/itmf3h7bm5yfemec?pid=TVSEVHPADCXZ9HDA&lid=LSTTVSEVHPADCXZ9HDANA9ZXG&marketplace=FLIPKART&srno=s_38_906&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSEVHPADCXZ9HDA.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['(60 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '3 x HDMI | 3 x USB', 'Advanced IPS LED LCD Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",190000,4.8,12,https://www.flipkart.com/lg-60-inch-full-hd-led-smart-tv/p/itmdtz92zxjgnrxr?pid=TVSDTZ92ZXJGNRXR&lid=LSTTVSDTZ92ZXJGNRXRKIGWVP&marketplace=FLIPKART&srno=s_38_907&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDTZ92ZXJGNRXR.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['(55 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '4 x HDMI | 3 x USB', 'Advanced IPS LED LCD Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",201000,5,10,https://www.flipkart.com/lg-55-inch-full-hd-led-smart-tv/p/itmdbcxpr2nksnmh?pid=TVSDBCXJSH29HXMU&lid=LSTTVSDBCXJSH29HXMUFEC7WW&marketplace=FLIPKART&srno=s_38_908&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDBCXJSH29HXMU.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '300 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",64090,unrated,unrated,https://www.flipkart.com/lg-123cm-49-inch-full-hd-led-tv/p/itmeaz2huc7wxzkd?pid=TVSEAZ2HM7EYGYAR&lid=LSTTVSEAZ2HM7EYGYARRWIH3Z&marketplace=FLIPKART&srno=s_38_909&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSEAZ2HM7EYGYAR.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '10 W Speaker Output', '300 Hz Refresh Rate', '1 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",60270,4,4,https://www.flipkart.com/lg-123cm-49-inch-full-hd-led-tv/p/itmecst69w2kysx6?pid=TVSECST6FKEW77P3&lid=LSTTVSECST6FKEW77P3UCJ702&marketplace=FLIPKART&srno=s_38_910&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSECST6FKEW77P3.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['(60 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '3 x HDMI | 3 x USB', 'Advanced IPS LED LCD Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",210000,4.5,19,https://www.flipkart.com/lg-60-inch-full-hd-led-smart-tv/p/itmdtmzgypcxuuhe?pid=TVSDTMZFEKNFKAMZ&lid=LSTTVSDTMZFEKNFKAMZLYIZAW&marketplace=FLIPKART&srno=s_38_911&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSDTMZFEKNFKAMZ.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '10 W Speaker Output', '300 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",62080,4.4,122,https://www.flipkart.com/lg-123cm-49-inch-full-hd-led-tv/p/itme8ezs8paf9zgs?pid=TVSE8EZS7MF4FDZG&lid=LSTTVSE8EZS7MF4FDZGRXFYUK&marketplace=FLIPKART&srno=s_38_912&otracker=search&otracker1=search&fm=organic&iid=aa16902a-58eb-46ec-8fc2-2e8f54b04a2b.TVSE8EZS7MF4FDZG.SEARCH&ssid=sntlxdoylc0000001596045030956&qH=9e3cf996c5c2322b
Polaroid,"['80cm (31.5 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '200 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Warranty']",11799,3.9,26,https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmeyy2hh8yyvz27?pid=TVSEYY2HBPPFU28R&lid=LSTTVSEYY2HBPPFU28RHZIL4I&marketplace=FLIPKART&srno=s_39_913&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSEYY2HBPPFU28R.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Sony,"['(46 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '10 W x 2 W Speaker Output', '200 Hz Refresh Rate', '4 x HDMI | 2 x USB', '1 Year Brand Warranty and Free Transit Insurance']",91900,unrated,unrated,https://www.flipkart.com/sony-46-inch-full-hd-led-smart-tv/p/itmdwj7azxtkxhe2?pid=TVSDU4SFMSGVWWVA&lid=LSTTVSDU4SFMSGVWWVABBGBFV&marketplace=FLIPKART&srno=s_39_914&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSDU4SFMSGVWWVA.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['(55 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '24 W Speaker Output', '4 x HDMI | 3 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",250000,unrated,unrated,https://www.flipkart.com/lg-55-inch-full-hd-led-smart-tv/p/itmdtz92g7bwhrmv?pid=TVSDTZ92G7BWHRMV&lid=LSTTVSDTZ92G7BWHRMVI5LHUZ&marketplace=FLIPKART&srno=s_39_915&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSDTZ92G7BWHRMV.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Panasonic,"['109cm (43 inch) Ultra HD (4K) LED TV', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '100 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS LED LCD', '1 Year Panasonic Warranty']",31999,4.3,855,https://www.flipkart.com/panasonic-109cm-43-inch-ultra-hd-4k-led-tv/p/itmexjfgp2jnhzzz?pid=TVSEXJFGSGNKDJTA&lid=LSTTVSEXJFGSGNKDJTANM2A1T&marketplace=FLIPKART&srno=s_39_916&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSEXJFGSGNKDJTA.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Billion,"['80cm (32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+ Grade Zero Bright Dot Panel', '12 Months Limited Domestic Warranty']",5999,4.4,454,https://www.flipkart.com/billion-80cm-32-inch-hd-ready-led-tv/p/itmffk4fswgyh7gv?pid=TVSFFK4F9AWAGAZY&lid=LSTTVSFFK4F9AWAGAZYKWIYIS&marketplace=FLIPKART&srno=s_39_917&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSFFK4F9AWAGAZY.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['139cm (55 inch) Ultra HD (4K) LED TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",134410,3.8,10,https://www.flipkart.com/lg-139cm-55-inch-ultra-hd-4k-led-tv/p/itme8ezs23waffph?pid=TVSE8EZS9GFBXTWB&lid=LSTTVSE8EZS9GFBXTWBVQLUVP&marketplace=FLIPKART&srno=s_39_918&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSE8EZS9GFBXTWB.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Ultra HD (4K) LED TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",78890,4.3,16,https://www.flipkart.com/lg-123cm-49-inch-ultra-hd-4k-led-tv/p/itme8ezsnzzj93sv?pid=TVSE8EZSZPRZC4QF&lid=LSTTVSE8EZSZPRZC4QFZB2IMQ&marketplace=FLIPKART&srno=s_39_919&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSE8EZSZPRZC4QF.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Sony,"['(65 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '30 W Speaker Output', '4 x HDMI | 2 x USB', ""OptiContrast, CORNING's Gorilla Glass Panel"", '1 Year Sony India Domestic Warranty']",359900,4.3,12,https://www.flipkart.com/sony-65-inch-full-hd-led-tv/p/itmdbjvuz5gvwaje?pid=TVSDBJTKF27CRJRH&lid=LSTTVSDBJTKF27CRJRHFB43TE&marketplace=FLIPKART&srno=s_39_920&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSDBJTKF27CRJRH.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['Ultra HD 123cm (49 inch) Ultra HD (4K) LED Smart TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '50 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'IPS 4K Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",89990,1,4,https://www.flipkart.com/lg-ultra-hd-123cm-49-inch-4k-led-smart-tv/p/itmeurnczyarrzmm?pid=TVSEURNCBUERXRZG&lid=LSTTVSEURNCBUERXRZGLCY7JK&marketplace=FLIPKART&srno=s_39_921&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSEURNCBUERXRZG.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['108cm (43 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '10 W Speaker Output', '400 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",50250,4.5,30,https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-smart-tv/p/itmecst6fyjqvh3y?pid=TVSECST6QR5HEFZH&lid=LSTTVSECST6QR5HEFZHJVD3NZ&marketplace=FLIPKART&srno=s_39_922&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSECST6QR5HEFZH.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Mi,"['4 Pro 138.8 cm (55) Ultra HD (4K) LED Smart Android TV', 'Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '16 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty on Product + 1 Year Additional Warranty for Panel']",50999,4.5,10324,https://www.flipkart.com/mi-4-pro-138-8-cm-55-ultra-hd-4k-led-smart-android-tv/p/itmf9d8yxr6myvgz?pid=TVSF9D8XDECFGWPM&lid=LSTTVSF9D8XDECFGWPMYM4M08&marketplace=FLIPKART&srno=s_39_923&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSF9D8XDECFGWPM.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Ultra HD (4K) LED TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",83368,unrated,unrated,https://www.flipkart.com/lg-123cm-49-inch-ultra-hd-4k-led-tv/p/itmecst6uacnyh2s?pid=TVSECST6CAJCW6M7&lid=LSTTVSECST6CAJCW6M7LV9OE1&marketplace=FLIPKART&srno=s_39_924&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSECST6CAJCW6M7.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Hitachi,"['(32 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '10 W Speaker Output', '1 x USB', '1 Year Hitachi India Warranty']",27500,5,4,https://www.flipkart.com/hitachi-32-inch-hd-ready-led-tv/p/itmd7hn3frzmktzz?pid=TVSD7HNFKYFAU6GF&lid=LSTTVSD7HNFKYFAU6GF1FIF7D&marketplace=FLIPKART&srno=s_39_925&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSD7HNFKYFAU6GF.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['151cm (60 inch) Ultra HD (4K) LED Smart TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '200 Hz Refresh Rate', '3 x HDMI | 3 x USB', 'IPS 4K Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",139900,5,2,https://www.flipkart.com/lg-151cm-60-inch-ultra-hd-4k-led-smart-tv/p/itmejqzfgwd2cwcb?pid=TVSEJQZFJXHA4HXA&lid=LSTTVSEJQZFJXHA4HXA9J1S3I&marketplace=FLIPKART&srno=s_39_926&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSEJQZFJXHA4HXA.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Noble,"['Skiodo Q-30 70cm (28 inch) HD Ready LED TV', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '1 x HDMI | 2 x USB', '1 Year Domestic Warranty']",6999,4,1062,https://www.flipkart.com/noble-skiodo-q-30-70cm-28-inch-hd-ready-led-tv/p/itmewzgfcbshgj8z?pid=TVSEWZGFGY7PGPZH&lid=LSTTVSEWZGFGY7PGPZHFZGC10&marketplace=FLIPKART&srno=s_39_927&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSEWZGFGY7PGPZH.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Panasonic,"['TH-L32EM5D LED 32 inches Full HD Television', 'Full HD 1920 x 1080 Pixels', '10 W Speaker Output', '1 x HDMI | 1 x USB', 'LED LCD (VA)', '1 Year Panasonic India Domestic Warranty']",39000,4.3,12,https://www.flipkart.com/panasonic-th-l32em5d-led-32-inches-full-hd-television/p/itmdezd7rh4cgquc?pid=TVSDEZ4ZUY5NMCGC&lid=LSTTVSDEZ4ZUY5NMCGCRUVDIU&marketplace=FLIPKART&srno=s_39_928&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSDEZ4ZUY5NMCGC.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['Smart 108cm (43 inch) Full HD LED TV', 'Operating System: WebOS', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",43140,4.4,62,https://www.flipkart.com/lg-smart-108cm-43-inch-full-hd-led-tv/p/itmeurnchhf7bmjs?pid=TVSEURNCHYGWZWPC&lid=LSTTVSEURNCHYGWZWPCM7RIFB&marketplace=FLIPKART&srno=s_39_929&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSEURNCHYGWZWPC.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Samsung,"['139cm (55 inch) Full HD Curved LED Smart TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '200 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year Samsung Domestic Warranty']",157900,4,56,https://www.flipkart.com/samsung-139cm-55-inch-full-hd-curved-led-smart-tv/p/itme6akzpvepnz25?pid=TVSE6AKZVAHX6JHK&lid=LSTTVSE6AKZVAHX6JHKLTX5K7&marketplace=FLIPKART&srno=s_39_930&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSE6AKZVAHX6JHK.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['139cm (55 inch) Ultra HD (4K) LED Smart TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '2 x HDMI | 1 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",139330,1,4,https://www.flipkart.com/lg-139cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmecst6x6gqkvk6?pid=TVSECST6Q5MERDGH&lid=LSTTVSECST6Q5MERDGHJGWAGJ&marketplace=FLIPKART&srno=s_39_931&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSECST6Q5MERDGH.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Samsung,"['121cm (48 inch) Ultra HD (4K) Curved LED Smart TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '200 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year Samsung Domestic Warranty']",152900,3.5,34,https://www.flipkart.com/samsung-121cm-48-inch-ultra-hd-4k-curved-led-smart-tv/p/itme6akzdxc7gyca?pid=TVSE6AKZVF6YDYVX&lid=LSTTVSE6AKZVF6YDYVXMLMNNE&marketplace=FLIPKART&srno=s_39_932&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSE6AKZVF6YDYVX.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
Panasonic,"['(32 inch) Full HD LED TV', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '1 x HDMI | 2 x USB', 'IPS LED LCD Panel', '1 Year Panasonic India Domestic Warranty']",45900,4.7,113,https://www.flipkart.com/panasonic-32-inch-full-hd-led-tv/p/itmdbgazxhypqhsb?pid=TVSDBGAMSUGPNHEZ&lid=LSTTVSDBGAMSUGPNHEZ31GBOZ&marketplace=FLIPKART&srno=s_39_933&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSDBGAMSUGPNHEZ.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Ultra HD (4K) LED Smart TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '3 x HDMI | 3 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",104390,unrated,unrated,https://www.flipkart.com/lg-123cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmecst6wthekugv?pid=TVSECST6QRNBDKNZ&lid=LSTTVSECST6QRNBDKNZTMWDOC&marketplace=FLIPKART&srno=s_39_934&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSECST6QRNBDKNZ.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
LG,"['123cm (49 inch) Full HD LED Smart TV', 'Full HD 1920 x 1080 Pixels', '10 W Speaker Output', '400 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'IPS Panel', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",68690,3.6,10,https://www.flipkart.com/lg-123cm-49-inch-full-hd-led-smart-tv/p/itmecst6rexvwcrx?pid=TVSECST6RCMZYFGP&lid=LSTTVSECST6RCMZYFGPK6MOJB&marketplace=FLIPKART&srno=s_39_935&otracker=search&otracker1=search&fm=organic&iid=396fd6ad-8e79-44be-80ca-324acc37af66.TVSECST6RCMZYFGP.SEARCH&ssid=0czfrpj9s00000001596045032736&qH=9e3cf996c5c2322b
